,Price,Space,Rooms,Market,Year,elevator,Parking place,balkon,taras,ogródek,district,street,level,max_level
4194,520000,38,2,wtórny,2016,1,1,0,0,0, Bemowo,Batalionów Chłopskich,1,4
9916,576200,38,1,pierwotny,2022,0,1,0,0,0, Praga-Południe, Gocław,6,8
13077,684000,38,2,wtórny,1936,0,0,0,0,0, Śródmieście,Fabryczna,1,4
14656,569000,38,2,wtórny,1956,0,0,0,0,0, Śródmieście,Nowolipki,0,4
6356,460000,38,2,wtórny,2003,0,1,0,0,0, Wesoła, Wesoła,2,3
3544,417000,38,2,wtórny,1992,1,0,0,0,0, Bemowo, Jana Blatona,11,11
13852,428000,38,2,wtórny,2021,1,1,0,0,0, Białołęka, Claudia Monteverdiego,1,3
9944,585000,38,2,wtórny,2022,1,1,0,0,0, Ursynów, Kłobucka,1,4
5521,680000,38,2,wtórny,2022,1,1,0,0,0, Mokotów, Pory,0,5
20980,630000,38,2,wtórny,1960,1,0,0,0,0, Śródmieście, Wałowa,0,9
11792,460000,38,2,wtórny,1951,0,0,0,0,0, Praga-Południe,Budrysów,3,4
15669,619000,38,2,wtórny,1959,1,0,0,0,0, Śródmieście, Śródmieście,0,7
17643,409000,38,2,wtórny,1973,0,0,0,0,0, Bielany, Piaski,4,4
2436,699200,38,2,wtórny,2014,1,1,0,0,0, Ursynów,Indiry Gandhi,7,8
10476,669000,38,2,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,11,12
14417,670000,38,2,wtórny,1978,1,0,0,0,0, Wola, Pańska,5,8
6547,599000,38,1,wtórny,1970,1,0,0,0,0, Mokotów, Mokotów,10,10
5974,670000,38,2,wtórny,1970,1,0,0,0,0, Śródmieście, Śródmieście,5,10
11716,669000,38,2,pierwotny,2022,1,1,1,1,1, Wola, Marcina Kasprzaka,11,12
8772,589000,38,2,wtórny,1978,1,0,0,0,0, Praga-Południe, Międzynarodowa,6,10
9723,565000,38,2,wtórny,2018,1,0,0,0,0, Targówek, Targówek,1,3
3440,585000,38,2,wtórny,2019,1,0,0,0,0, Bemowo,Szeligowska 10,4,7
4548,419000,38,1,wtórny,1984,1,0,0,0,0, Bemowo, Jelonki,6,11
1941,513000,38,2,wtórny,2022,1,0,0,0,0, Praga-Północ, Kameralna,4,6
1697,493000,38,2,wtórny,1966,1,0,0,0,0, Praga-Północ, Stara Praga,10,11
15683,670000,38,2,wtórny,1978,1,0,0,0,0, Śródmieście, Śródmieście,5,10
10244,532000,38,2,wtórny,1968,0,0,0,0,0, Praga-Południe, Saska,0,3
17762,510000,38,2,wtórny,1980,1,0,0,0,0, Wola, Esperanto,2,10
17152,420000,38,2,wtórny,2022,0,0,0,0,0, Praga-Północ, Ząbkowska,1,4
5090,470000,38,1,wtórny,1959,0,0,0,0,0, Ochota, Ochota,3,4
18572,420000,38,2,wtórny,1970,0,0,0,0,0, Targówek, Targówek,4,4
16439,449400,38,1,wtórny,1949,0,0,0,0,0, Wola, ks. Jana Sitnika,1,3
8097,365000,38,2,wtórny,1971,1,0,0,0,0, Praga-Południe, Bracławska,5,7
15148,450000,38,2,wtórny,1972,1,0,0,0,0, Targówek, Chodecka 8,10,10
11946,372000,38,2,wtórny,1980,1,0,0,0,0, Praga-Południe, Ostrzycka,1,7
3424,519000,38,2,wtórny,1978,1,1,0,0,0, Targówek,Chodecka,1,10
11956,409000,38,2,wtórny,1973,0,1,0,0,0, Bielany, Jana Kochanowskiego,4,4
4188,629000,38,2,wtórny,1954,0,0,0,0,0, Mokotów, Górny Mokotów,2,3
1028,440000,38,2,wtórny,1974,1,0,0,0,0, Ochota, Sąchocka 1,3,10
10140,500000,38,2,wtórny,1972,0,0,0,0,0, Praga-Południe,Afrykańska,4,4
4329,639000,38,2,wtórny,1964,1,0,0,0,0, Wola, Aleja Solidarności,7,7
7249,680000,38,2,wtórny,1978,1,0,0,0,0, Wola,Pańska,5,8
3871,639000,38,2,wtórny,1964,1,0,0,0,0, Wola, Aleja Solidarności,7,7
21530,485000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe,Kobielska,1,2
6202,485000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe,Kobielska,1,2
4714,426000,38,2,wtórny,1972,1,0,0,0,0, Targówek, Turmoncka,10,10
2691,485000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe,Kobielska,1,2
15240,680000,38,2,wtórny,1978,1,0,0,0,0, Śródmieście, Pańska,5,10
19272,425000,38,2,wtórny,1970,1,0,0,0,0, Targówek, Skrajna,9,10
15800,570000,38,2,wtórny,1990,1,0,0,0,0, Wola, Śliska,3,8
18851,539000,38,2,wtórny,1968,0,0,0,0,0, Żoliborz,gen. Józefa Zajączka,1,4
11799,515000,38,2,wtórny,2004,0,1,0,0,0, Bemowo, Bemowo,0,3
5935,417000,38,2,wtórny,1992,1,0,0,0,0, Bemowo,Jana Blatona,11,11
16234,486000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe, Kobielska,1,2
720,525000,38,2,wtórny,1976,1,0,0,0,0, Targówek, Targówek,2,10
7437,500000,38,2,wtórny,1972,1,0,0,0,0, Żoliborz,Włościańska,9,10
11151,345500,38,2,pierwotny,2022,1,1,0,0,0, Białołęka,Leona Berensona,2,2
16440,389000,38,2,wtórny,1976,0,0,0,0,0, Targówek,Wyszogrodzka,10,10
10913,341800,38,2,pierwotny,2022,1,1,0,0,0, Białołęka,Leona Berensona,2,3
7343,485000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe,Kobielska,1,2
2191,870000,38,2,wtórny,1904,0,0,0,0,0, Śródmieście,Nowogrodzka,3,4
937,485000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe,Kobielska,1,2
22191,500000,38,2,wtórny,1972,0,0,0,0,0, Praga-Południe,Afrykańska,4,4
3864,559000,38,2,wtórny,1972,0,0,0,0,0, Mokotów, Konstancińska 5B,5,10
3441,485000,38,2,wtórny,1960,0,0,0,0,0, Praga-Południe,Brazylijska,3,3
1011,440000,38,2,wtórny,1974,1,0,0,0,0, Ochota, Sąchocka 1,3,10
15503,428000,38,2,wtórny,2022,0,1,0,0,0, Ursus, Posag 7 Panien,6,7
3836,500000,38,2,wtórny,1973,1,0,0,0,0, Żoliborz, Żoliborz,9,10
3708,500000,38,2,wtórny,1972,0,0,0,0,0, Praga-Południe,Afrykańska,4,4
8267,455000,38,2,wtórny,2022,0,1,0,0,0, Praga-Południe, Szaserów,1,4
8649,559000,38,2,wtórny,1969,1,1,0,0,0, Targówek, Suwalska 4,7,10
1171,485000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe,Kobielska,1,2
3706,485000,38,2,wtórny,1936,0,0,0,0,0, Praga-Południe,Kobielska,1,2
12347,676000,38,2,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,11,12
22656,659000,38,1,pierwotny,2021,1,1,0,0,0, Wola, Wola,11,12
658,676000,38,2,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,11,23
9979,590900,38,3,wtórny,1975,1,0,0,0,0, Ochota, Grójecka,9,10
11137,660000,38,2,wtórny,1960,0,0,0,0,0, Bielany,Jana Kasprowicza,2,3
791,589000,38,2,wtórny,2021,0,1,0,0,0, Wola, Wola,2,6
11129,349500,38,2,pierwotny,2022,1,1,0,0,0, Białołęka,Leona Berensona,0,2
8827,509000,38,1,wtórny,2022,1,1,0,0,0, Ursus, Przy Forcie,3,6
13126,576000,38,2,pierwotny,2022,1,0,0,0,0, Praga-Południe, Praga-Południe,6,6
3760,472000,38,2,wtórny,1968,0,0,0,0,0, Bielany, Antoniego Magiera,1,3
1077,507000,38,2,wtórny,2022,0,0,0,0,0, Mokotów, Mokotów,3,10
5234,430000,38,2,wtórny,2022,1,0,0,0,0, Mokotów, Konstancińska,7,10
5780,398000,38,2,wtórny,2022,0,0,0,0,0, Targówek, Rembielińska,8,10
10438,549000,38,2,wtórny,1971,1,1,0,0,0, Mokotów, Sadyba,7,10
7421,509000,38,2,wtórny,1980,1,0,0,0,0, Wola, Wola,9,10
11222,400000,37,2,pierwotny,2023,0,1,0,0,0, Ursus, Habicha,2,9
18785,532000,37,2,wtórny,1970,0,0,0,0,0, Praga-Południe, Saska Kępa,1,3
4071,390000,37,2,wtórny,2022,1,0,0,0,0, Targówek,Chodecka 18,10,10
6843,456000,37,2,wtórny,2010,0,1,0,0,0, Wawer, Międzylesie,0,4
17023,698000,37,2,wtórny,1968,1,1,0,0,0, Wola, Esperanto,9,10
5610,374616,37,2,pierwotny,2024,0,1,0,0,0, Białołęka, Leona Berensona,0,2
7235,499092,37,1,wtórny,2022,0,0,0,0,0, Praga-Północ, Folwarczna,1,4
12082,555000,37,1,wtórny,1960,0,0,0,0,0, Wola, Muranów,3,4
9448,680000,37,2,wtórny,1973,1,0,0,0,0, Śródmieście, Niska,1,10
7613,430000,37,2,wtórny,2005,1,0,0,0,0, Białołęka,Pasłęcka,1,8
6354,453000,37,2,wtórny,1972,0,0,0,0,0, Ursus,Mariana Keniga 6,2,4
1981,725000,37,2,wtórny,2010,1,1,0,0,0, Wola,Towarowa 35,3,7
14438,700000,37,1,wtórny,2018,1,0,0,0,0, Wola, Odolany,5,7
8303,661000,37,1,wtórny,2016,1,0,0,0,0, Wola, Wola,5,7
1868,369000,37,2,wtórny,2021,1,0,0,0,0, Białołęka, Przejezdna,3,3
7008,449000,37,2,wtórny,2012,1,0,0,0,0, Białołęka,Marywilska 67,5,5
14354,449000,37,2,wtórny,2012,1,0,0,0,0, Białołęka,Marywilska 67,5,5
11276,449000,37,2,wtórny,2012,1,0,0,0,0, Białołęka, Żerań,5,5
21333,449000,37,2,wtórny,2012,1,0,0,0,0, Białołęka,Marywilska 67,5,5
21685,449000,37,2,wtórny,2012,1,0,0,0,0, Białołęka,Marywilska 67,5,5
3924,499000,37,1,wtórny,2021,1,1,0,0,0, Białołęka,Głębocka,3,4
17737,578000,37,2,wtórny,1965,1,0,0,0,0, Wola, Żelazna,3,10
11981,676620,37,2,pierwotny,2022,1,1,0,0,0, Wola, Marcina Kasprzaka,11,13
2930,351654,37,2,pierwotny,2024,0,1,0,0,0, Białołęka, Leona Berensona,2,2
10007,419000,37,1,wtórny,2022,1,1,0,0,0, Białołęka,Głębocka,0,4
5168,340550,37,2,pierwotny,2023,0,1,0,0,0, Białołęka, Białołęka,1,2
15358,430000,37,2,wtórny,1968,1,0,0,0,0, Mokotów,Jana Feliksa Piwarskiego,6,10
10958,337709,37,2,pierwotny,2025,1,1,0,0,0, Białołęka,Płochocińska,1,3
10947,341281,37,2,pierwotny,2025,1,1,0,0,0, Białołęka,Płochocińska,2,3
1884,565000,37,2,wtórny,1975,1,0,0,0,0, Śródmieście,Górnośląska 17/19,1,10
514,440000,37,2,wtórny,1976,1,0,0,0,0, Praga-Południe,Franciszka Żymirskiego,2,4
14055,558000,37,2,wtórny,2015,1,0,0,0,0, Włochy, Rakowska,2,4
7419,599000,37,1,wtórny,1968,1,0,0,0,0, Mokotów, Mokotów,10,10
10017,599000,37,1,wtórny,1968,1,0,0,0,0, Mokotów, Bruna,10,10
10411,390000,37,2,wtórny,1970,1,0,0,0,0, Targówek, Bródno,5,10
4825,579000,37,2,wtórny,1960,0,0,0,0,0, Praga-Południe, Saska Kępa,6,10
10834,339900,37,2,pierwotny,2023,0,1,0,0,0, Białołęka, Głębocka,1,2
5725,465000,37,2,wtórny,1967,1,0,0,0,0, Ochota, Spiska,9,12
10037,480000,37,2,wtórny,1965,0,0,0,0,0, Żoliborz, Gen. Józefa Zajączka,4,4
9918,539000,37,2,wtórny,1970,0,0,0,0,0, Targówek, Bródno,4,4
2452,440000,37,2,wtórny,2022,0,0,0,0,0, Wola, Obozowa,0,2
14537,425000,37,2,wtórny,2022,1,0,0,0,0, Wola, Wola,8,10
6387,810000,37,2,wtórny,1969,1,0,0,0,0, Śródmieście, Śródmieście Północne,11,17
9575,628000,37,1,wtórny,1968,1,0,0,0,0, Mokotów, Giordana Bruna,10,10
15354,465000,37,2,wtórny,1969,1,0,0,0,0, Ochota, al. Jerozolimskie,9,11
7637,470000,37,2,wtórny,1986,0,0,0,0,0, Praga-Południe, Floriana Znanieckiego,1,4
517,430000,37,2,wtórny,1965,0,0,0,0,0, Praga-Południe, Praga-Południe,3,4
6568,470000,37,2,wtórny,1969,0,0,0,0,0, Mokotów, Aleja Lotników,3,4
13397,599000,37,2,wtórny,1975,0,0,0,0,0, Śródmieście, Górnośląska,5,10
2196,475000,37,2,wtórny,2014,1,1,0,0,0, Targówek,Ponarska,1,3
2918,599000,37,1,wtórny,1968,1,0,0,0,0, Mokotów,Giordana Bruna 28,10,10
8187,599000,37,1,wtórny,1967,1,0,0,0,0, Mokotów,Giordana Bruna,10,10
2374,459900,37,2,wtórny,1969,1,0,0,0,0, Praga-Południe, Saska Kępa,8,11
4747,579000,37,2,wtórny,1971,1,0,0,0,0, Praga-Południe,Międzynarodowa,6,10
8060,339010,37,2,pierwotny,2023,0,1,0,0,0, Białołęka, Białołęka,1,2
7579,368488,37,2,pierwotny,2023,0,1,0,0,0, Białołęka, Kąty Grodziskie,1,2
16529,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
5735,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
18878,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
16635,465000,37,2,wtórny,1966,1,0,0,0,0, Ochota, Spiska,9,12
11429,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
8543,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
8153,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
8003,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
2,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
7412,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
20321,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
19892,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
6437,744000,37,2,wtórny,2011,1,1,0,0,0, Śródmieście,Pokorna 2,2,6
13418,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
7010,545000,37,2,wtórny,2009,1,1,0,0,0, Mokotów,Augustówka,3,5
5423,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
15992,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
9188,429000,37,2,wtórny,1971,1,0,0,0,0, Mokotów, Mokotów,10,10
17591,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
14627,635000,37,2,wtórny,2014,1,1,0,0,0, Wola, Odolany,0,6
7400,430000,37,2,wtórny,1971,1,0,0,0,0, Mokotów, Dolny Mokotów,10,10
918,648000,37,2,wtórny,1967,1,0,0,0,0, Śródmieście,Okrąg,4,8
12679,560363,37,1,wtórny,2010,1,0,0,0,0, Ochota, Ochota,7,7
3621,569000,37,2,wtórny,2016,1,0,0,0,0, Ochota, Ochota,1,4
15946,691000,37,2,wtórny,2021,1,0,0,0,0, Praga-Północ,Stefana Okrzei,1,8
5349,465000,37,1,wtórny,1958,0,0,0,0,0, Bielany, Michała Oczapowskiego,3,3
15810,510000,37,1,wtórny,1958,0,0,0,0,0, Bielany, Bielany,1,3
9697,510000,37,1,wtórny,1958,0,0,0,0,0, Bielany, Bielany,1,3
11640,699000,37,1,wtórny,2003,1,1,0,0,0, Ursynów,Kazimierza Jeżewskiego 3B,4,5
6913,575000,37,1,wtórny,1960,0,1,0,0,0, Praga-Południe,Angorska,2,3
10567,341413,37,2,pierwotny,2023,0,1,0,0,0, Białołęka, Białołęka,1,3
11177,341413,37,2,pierwotny,2023,0,1,0,0,0, Białołęka, Białołęka,1,3
13035,617680,37,2,wtórny,2022,1,1,0,0,0, Mokotów, Mokotów,3,4
18108,479000,37,2,wtórny,1976,0,0,0,0,0, Włochy,1 Sierpnia,1,4
12086,480000,37,2,wtórny,1969,0,0,0,0,0, Włochy, Sulmierzycka,1,4
13774,530000,37,1,wtórny,2022,1,1,0,0,0, Ursus, Przy Forcie,3,6
13255,664000,37,2,pierwotny,2023,1,1,0,0,0, Wola, Wola,5,8
5020,440000,37,2,wtórny,2013,0,1,0,0,0, Białołęka,Gioacchino Rossiniego,2,2
4399,555000,37,2,wtórny,1953,0,0,0,0,0, Ochota,Grójecka,6,7
4255,500850,37,2,pierwotny,2023,0,0,0,0,0, Włochy, Włochy,4,6
14048,499000,37,2,wtórny,1973,0,0,0,0,0, Wola, Wola,0,10
15945,686000,37,2,wtórny,2021,1,0,0,0,0, Praga-Północ,Stefana Okrzei,1,8
3344,470000,37,2,wtórny,1977,1,0,0,0,0, Mokotów,Jaszowiecka,3,10
22655,480000,37,2,wtórny,2018,1,1,0,0,0, Ochota, Ochota,1,4
5307,540000,37,2,wtórny,1930,0,1,0,0,0, Włochy,Przednia,0,4
20137,513000,37,2,pierwotny,2023,1,0,0,0,0, Bemowo, Bemowo,3,6
1637,395000,37,1,pierwotny,2005,1,1,0,0,0, Białołęka,Ceramiczna,4,6
13421,647500,37,2,wtórny,1985,1,0,0,0,0, Wola, Żelazna,7,10
4324,420000,37,2,wtórny,2022,1,0,0,0,0, Ochota, Władysława Korotyńskiego,8,10
8110,530000,37,2,wtórny,1968,0,0,0,0,0, Ochota,Józefa Siemieńskiego,1,4
11113,650000,37,2,wtórny,2016,1,1,0,0,0, Bemowo, Bemowo,0,4
12374,532800,37,2,wtórny,1990,1,0,0,0,0, Bemowo, Górce,5,7
3405,419000,37,1,wtórny,2007,1,0,0,0,0, Białołęka,Głębocka 56,1,3
7970,619000,37,2,pierwotny,2023,1,1,0,0,0, Wola, Wola,1,8
11287,610500,37,2,wtórny,1975,1,0,0,0,0, Wola, Chłodna,7,10
3431,399999,37,2,wtórny,1966,1,0,0,0,0, Ochota,Strubiczów,9,10
10500,440000,37,2,wtórny,2018,0,0,0,0,0, Wesoła, Wesoła,1,2
14140,390000,37,1,wtórny,1981,1,0,0,0,0, Bielany, Klaudyny,11,12
4722,440000,37,2,wtórny,2018,0,0,0,0,0, Wesoła, Wesoła,1,2
8018,440000,37,2,wtórny,2018,0,0,0,0,0, Wesoła, Wesoła,1,2
13764,395000,37,2,wtórny,2005,1,1,0,0,0, Białołęka, Ceramiczna,4,6
13619,389000,37,1,wtórny,1979,1,0,0,0,0, Bielany, Klaudyny,11,15
3950,515000,37,2,wtórny,1966,1,0,0,0,0, Praga-Północ, Praga-Północ,11,11
20940,553000,37,2,wtórny,1965,0,0,0,0,0, Wola, Mordechaja Anielewicza,1,3
6097,490000,37,2,wtórny,1966,1,1,0,0,0, Praga-Północ, Stara Praga,6,11
18932,490000,37,2,wtórny,1975,1,0,0,0,0, Ochota,Grójecka,4,14
4467,489000,37,2,wtórny,1968,1,0,0,0,0, Mokotów, Mokotów,10,10
18309,450000,37,2,wtórny,1972,1,0,0,0,0, Targówek, Krasiczyńska,10,11
846,414000,37,1,wtórny,1975,0,0,0,0,0, Mokotów, Franciszka Hynka,1,3
15722,485000,37,2,wtórny,2022,1,0,0,0,0, Ochota, Grójecka,10,10
1825,419000,37,2,wtórny,1968,0,0,0,0,0, Bielany,Antoniego Magiera,1,4
11772,378000,37,2,wtórny,2009,0,0,0,0,0, Białołęka, Żeglugi Wiślanej,2,3
11548,619000,37,2,pierwotny,2023,1,1,0,0,0, Wola, Wola,1,8
7941,495000,37,2,wtórny,2022,0,0,0,0,0, Żoliborz, gen. Józefa Zajączka,3,4
2211,440000,36,2,wtórny,1965,0,0,0,0,0, Ochota,Władysława Korotyńskiego,1,4
9619,374839,36,2,pierwotny,2023,1,1,0,0,0, Rembertów, Rembertów,3,5
15451,550160,36,2,pierwotny,2024,1,1,0,0,0, Bemowo, Siodlarska,5,6
7128,520000,36,2,wtórny,1966,1,0,0,0,0, Mokotów,Giordana Bruna ,4,10
4519,479000,36,1,wtórny,1966,1,0,0,0,0, Praga-Północ,Karola Darwina,3,11
2769,479000,36,1,wtórny,1966,1,0,0,0,0, Praga-Północ,Karola Darwina,3,11
3968,677000,36,2,pierwotny,2022,1,0,0,0,0, Wola, Marcina Kasprzaka,11,27
9610,450000,36,2,wtórny,2021,1,1,0,0,0, Rembertów, Chełmżyńska,3,5
15119,595000,36,2,wtórny,1974,1,0,0,0,0, Praga-Północ, Praga-Północ,11,11
10155,699000,36,2,wtórny,1970,1,0,0,0,0, Śródmieście, Zgoda,5,20
13330,440000,36,2,wtórny,2017,0,0,0,0,0, Wesoła, Wesoła,1,2
10505,390000,36,2,wtórny,2005,1,1,0,0,0, Białołęka,Ceramiczna 9,4,6
3033,405000,36,1,wtórny,1997,0,0,0,0,0, Praga-Południe,Ignacego Domeyki,2,4
10779,415000,36,1,wtórny,1997,1,1,0,0,0, Praga-Południe, Gocławek,2,4
8039,390000,36,2,wtórny,1970,0,1,0,0,0, Wawer, Zorzy,0,2
3517,850000,36,2,wtórny,2021,1,0,0,0,0, Wola,Burakowska,7,7
3371,450000,36,2,wtórny,2006,1,1,0,0,0, Białołęka, Tarchomin,6,9
13011,390000,36,1,wtórny,1979,1,0,0,0,0, Bielany, Marymont,11,12
4413,300000,36,1,wtórny,2018,1,1,0,0,0, Białołęka,Kołacińska,0,4
7124,608000,36,2,wtórny,1939,0,0,0,0,0, Ochota, Piotrkowska,2,3
14531,435000,36,1,wtórny,1978,1,0,0,0,0, Bielany, Bielany,3,12
3975,438000,36,2,wtórny,1964,1,0,0,0,0, Ochota,Grójecka,4,14
12388,435000,36,2,wtórny,1981,1,0,0,0,0, Bemowo, Bemowo,9,10
20377,521240,36,2,pierwotny,2024,1,0,0,0,0, Bemowo, Bemowo,3,6
13710,455000,36,1,wtórny,1999,1,0,0,0,0, Praga-Południe, Praga-Południe,8,8
14797,580000,36,1,wtórny,2009,1,0,0,0,0, Mokotów, Bukowińska,1,15
19877,480000,36,1,wtórny,2022,0,1,0,0,0, Praga-Południe, Praga-Południe,1,4
7492,464500,36,2,pierwotny,2023,1,1,0,0,0, Włochy,Jutrzenki,4,6
10381,498500,36,2,wtórny,1968,1,1,0,0,0, Mokotów, Puławska,11,12
11343,540000,36,1,wtórny,1958,0,0,0,0,0, Mokotów, Mokotów,3,3
16373,485000,36,2,wtórny,1967,1,0,0,0,0, Mokotów, Wierzbno,6,12
1054,550000,36,2,wtórny,1975,1,0,0,0,0, Mokotów,Wojciecha Żywnego,5,10
7605,550000,36,2,wtórny,1975,1,0,0,0,0, Mokotów,Wojciecha Żywnego,5,10
21217,550000,36,2,wtórny,1975,1,0,0,0,0, Mokotów,Wojciecha Żywnego,5,10
4964,550000,36,2,wtórny,1975,1,0,0,0,0, Mokotów,Wojciecha Żywnego,5,10
3907,699980,36,2,wtórny,2020,1,1,0,0,0, Ochota, Ochota,4,5
7955,799000,36,2,wtórny,1968,1,0,0,0,0, Śródmieście, Śródmieście Południowe,3,10
7852,169000,36,1,wtórny,2003,1,0,0,0,0, Praga-Południe,Mińska,3,7
20968,410000,36,2,wtórny,1980,1,0,0,0,0, Bemowo, Jelonki,4,9
2611,435000,36,2,wtórny,2022,1,1,0,0,0, Ursus, Dzieci Warszawy,4,4
15355,390000,36,1,wtórny,2001,1,1,0,0,0, Ursynów,Stanisława Kazury,3,6
9873,400000,36,2,wtórny,1980,1,0,0,0,0, Bemowo,Sternicza,4,9
20550,521700,36,2,pierwotny,2024,0,1,0,0,0, Bemowo, Bemowo,3,8
708,650000,36,2,wtórny,2022,1,1,0,0,0, Praga-Północ, Szwedzka,4,6
6478,449000,36,2,wtórny,1978,1,0,0,0,0, Mokotów,Bielawska,7,10
16495,432000,36,1,wtórny,2006,0,0,0,0,0, Praga-Południe, al. Stanów Zjednoczonych,2,3
11912,447000,36,1,wtórny,2008,1,0,0,0,0, Bielany, Heroldów,1,4
11553,309000,36,1,wtórny,1960,0,0,0,0,0, Rembertów, Rembertów,2,2
19370,439000,36,2,wtórny,2010,0,1,0,0,0, Wesoła, Wesoła,2,3
3499,438000,36,2,wtórny,2012,0,1,0,0,0, Rembertów, Nowy Rembertów,1,3
3947,580000,36,2,wtórny,1978,1,1,0,0,0, Śródmieście, Solec,5,10
11149,564000,36,1,wtórny,1968,1,0,0,0,0, Mokotów, Mokotów,10,10
16925,785000,36,2,wtórny,1968,1,1,0,0,0, Śródmieście, Mokotowska,3,10
20220,580000,36,2,wtórny,1968,1,0,0,0,0, Śródmieście, Powiśle,5,10
3310,555000,36,2,wtórny,1960,0,0,0,0,0, Wola, Żytnia,1,3
3069,499000,36,1,wtórny,2016,1,1,0,0,0, Bemowo, Bemowo,1,6
1123,521000,36,2,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,4,23
881,524000,36,2,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,11,20
7191,600000,36,2,wtórny,1968,1,0,0,0,0, Śródmieście,Solec,5,10
10878,720000,36,2,wtórny,2022,0,0,0,0,0, Śródmieście, Leszczyńska,4,7
16837,570000,36,2,wtórny,1977,1,0,0,0,0, Śródmieście, Solec,5,9
2499,500000,36,2,wtórny,1967,0,0,0,0,0, Żoliborz, Żoliborz,3,3
12032,572000,36,1,wtórny,1996,1,0,0,0,0, Wola, Wola,9,10
7973,514080,36,2,pierwotny,2024,1,1,0,0,0, Bemowo, Chrzanów,0,5
2492,500000,36,2,wtórny,1967,0,0,0,0,0, Żoliborz, Żoliborz,3,3
3613,650000,36,2,wtórny,2020,1,1,0,0,0, Bemowo,Człuchowska,1,13
3470,470000,36,2,pierwotny,2022,1,1,0,0,0, Ursynów,rtm. Witolda Pileckiego,3,4
10339,470000,36,2,wtórny,1965,0,0,0,0,0, Ochota, Ochota,1,3
127,568800,36,2,wtórny,2014,1,0,0,0,0, Włochy, Stare Włochy,5,7
732,539000,36,1,wtórny,2000,1,0,0,0,0, Żoliborz, Gwiaździsta,1,11
656,641000,36,2,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,4,23
2711,650000,36,2,wtórny,1975,1,1,0,0,0, Mokotów,Wojciecha Żywnego,6,12
17914,495000,36,1,wtórny,2008,1,1,1,1,1, Bemowo,gen. Tadeusza Pełczyńskiego,0,5
22962,650000,36,2,wtórny,1967,1,0,0,0,0, Śródmieście, Powiśle,1,8
722,539000,36,2,wtórny,1960,0,0,0,0,0, Praga-Południe,Ostrobramska,2,4
5134,509580,35,2,pierwotny,2024,1,1,0,0,0, Bemowo, Bemowo,0,5
11263,975000,35,1,wtórny,2021,1,0,0,0,0, Śródmieście, Zajęcza,1,4
5483,456246,35,2,pierwotny,2024,1,1,1,1,1, Bemowo, gen. Ludomiła Rayskiego,0,5
4901,395000,35,1,pierwotny,2024,1,1,1,1,1, Rembertów,Pielgrzymów,0,3
13134,456246,35,2,pierwotny,2024,1,1,1,1,1, Bemowo, Szeligowska,0,5
9841,456000,35,2,pierwotny,2024,1,1,1,1,1, Bemowo, Szeligowska,0,5
3648,508850,35,2,pierwotny,2024,1,0,0,0,0, Bemowo, Chrzanów,1,5
18882,765257,35,2,pierwotny,2024,1,1,0,0,0, Wola, Karolkowa,7,28
13240,465000,35,2,wtórny,1966,1,0,0,0,0, Praga-Północ, Praga-Północ,10,11
2425,322921,35,1,pierwotny,2023,1,1,0,0,0, Białołęka,Płochocińska,1,2
2279,322921,35,1,pierwotny,2023,1,1,0,0,0, Białołęka,Płochocińska,1,2
2426,322921,35,1,pierwotny,2023,1,1,0,0,0, Białołęka,Płochocińska,1,2
