Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Targówek, Bródno, ul. Władysława Syrokomli",485000,41,2,wtórny,1978,,,9/10,
"Warszawa, Bemowo, ul. Lazurowa",979000,65.44,3,wtórny,2016,,,4/4,
"Warszawa, Praga-Południe",740000,54.9,2,wtórny,2011,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,10/10,garaż/miejsce parkingowe
"Warszawa, Ochota, Grójecka",879000,51.4,2,wtórny,2010,tak,,2/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Opinogórska",450000,47.5,3,wtórny,2022-06-30,tak,,5/5,
"Warszawa, Wawer",720000,56.22,3,wtórny,2020,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Sady Żoliborskie, ul. Elbląska",550000,42,2,wtórny,1972,tak,balkon,7/10,
"Warszawa, Białołęka",685000,65,2,wtórny,2014,telewizja kablowa,balkon,parter/7,garaż/miejsce parkingowe
"Warszawa, Bemowo, Puszczy Solskiej",400000,41.43,2,wtórny,1976,meble,balkon,4/10,
"Warszawa, Bemowo, Pirenejska",649000,62.82,3,wtórny,1982,,,1/8,
"Warszawa, Ochota, ul. Tadeusza Joteyki",,55.5,2,,,,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Ursynów",725000,55.43,3,wtórny,2019,tak,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Wola, Jana Kazimierza",580000,34.5,2,wtórny,2022-09-01,tak,balkon,2/6,
"Warszawa, Wola, Traktorzystki",790000,53.8,2,wtórny,2022-09-01,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Wawer",669000,73.77,3,pierwotny,2022,,ogródek,1/1,
"Warszawa, Ochota, Szczęśliwice, Opaczewska",583000,35.94,1,wtórny,1959,nie,,1/4,
"Warszawa, Praga-Południe, Gocław, ul. Brygady Pościgowej",549000,42.1,2,wtórny,1986,tak,balkon,7/8,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Kazimierza",720000,43.25,2,wtórny,2018,"telewizja kablowa, internet",balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Geodezyjna",1890000,151,5,wtórny,2009,tak,"balkon, taras",4/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Kazimierza",699000,44.25,2,wtórny,2015,"telewizja kablowa, internet",balkon,2,
"Warszawa, Wilanów, ul. Ruczaj",1181952,145.92,4,pierwotny,2019,"telewizja kablowa, internet","balkon, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Ruczaj",1011123,124.83,3,pierwotny,2019,nie,"balkon, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,52.54,3,pierwotny,2023,"telewizja kablowa, internet",balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,46.9,1,pierwotny,2023,"telewizja kablowa, internet",balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,53.47,3,pierwotny,2023,"telewizja kablowa, internet",balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, ul. Kościeszów 4",630440,61.82,3,pierwotny,2023,domofon / wideofon,,3/8,garaż/miejsce parkingowe
"ul. Dywizjonu AK , Warszawa, mazowieckie",,39.83,2,pierwotny,blok,,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Rembertów, ul. Kadrowa",,57.57,3,pierwotny,2022,nie,ogródek,parter,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Dominika Merliniego",,47.63,2,pierwotny,2021-12-01,plastikowe,"ogródek, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Nakielska",,57.84,3,pierwotny,2023,,,parter,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, ul. Kawęczyńska",,43.64,2,pierwotny,2024,,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,55.58,3,pierwotny,2023,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Wojciecha Bogusławskiego",,58.22,3,pierwotny,2023,internet,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Mariana Hemara",,62.55,3,pierwotny,2022,"domofon / wideofon, monitoring / ochrona",,1,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,42.65,2,pierwotny,2023,domofon / wideofon,balkon,4,garaż/miejsce parkingowe
"Warszawa, Ursus",,50.83,3,pierwotny,2023,"internet, telefon",taras,parter/3,garaż/miejsce parkingowe
"Warszawa, Wawer, ul. Zabielska",1050000,92.69,4,pierwotny,2023,nie,"balkon, ogródek",,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Makolągwy",799000,63.8,2,wtórny,2022-07-01,plastikowe,,1/3,garaż/miejsce parkingowe
"Warszawa, Bielany, Wrzeciono, ul. Wrzeciono",700000,58,3,wtórny,1969,nie,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Ludwika Idzikowskiego",1620000,99,4,wtórny,2010,tak,"balkon, taras",4/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Nagodziców",480000,46,2,wtórny,tak,,balkon,&gt; 10/12,
"Warszawa, Mokotów, ul. Konstruktorska",1599000,72,3,wtórny,2014,"telewizja kablowa, internet, telefon","balkon, taras",2/9,garaż/miejsce parkingowe
"Warszawa, Wawer, ul. Tawułkowa",630000,75,4,pierwotny,2022,internet,"ogródek, taras",parter/1,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Sarmacka",1750000,80.5,3,wtórny,2012,tak,taras,4/4,garaż/miejsce parkingowe
"Warszawa, Wola, Marcina Kasprzaka",915000,46.02,2,wtórny,2022-08-01,"telewizja kablowa, internet",balkon,5/13,garaż/miejsce parkingowe
"Warszawa, Wawer",899000,125,5,wtórny,2020,system alarmowy,,1,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Janusza Meissnera",920000,84.5,4,wtórny,1983,tak,balkon,8/10,garaż/miejsce parkingowe
"Warszawa, Ursynów",459000,41,1,wtórny,blok,internet,balkon,,
"Warszawa, Białołęka",544550,51.78,2,pierwotny,2021,,,2/2,
"Warszawa, Wola, Koło",565000,49.5,3,wtórny,2021-01-31,plastikowe,balkon,3/3,
"Warszawa, Śródmieście, Senatorska",775000,37.3,2,wtórny,1960,meble,,3/4,
"Warszawa, Wola, Szulborska",555000,37.1,3,wtórny,1960,domofon / wideofon,,1/8,
"Warszawa, Mokotów, Sandomierska",1480000,88,3,wtórny,1906,teren zamknięty,balkon,4/4,
"Warszawa, Białołęka, Tarchomin",760000,88,3,wtórny,2000,nie,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Bemowo",550000,28,2,wtórny,2021,tak,balkon,7/14,
"Warszawa, Wola, Odolany, ul. Jana Kazimierza",640000,39.98,2,wtórny,2022-08-01,plastikowe,balkon,2/6,
"Warszawa, Wola, Mirów, ul. Waliców 20",639000,47.7,3,wtórny,1975,tak,,3/10,
"Warszawa, Ursynów, ul. Stokłosy",699000,63.5,3,wtórny,1978,tak,balkon,10/10,garaż/miejsce parkingowe
"Warszawa, Białołęka",599000,61.3,2,wtórny,1996,monitoring / ochrona,ogródek,parter/4,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Sady Żoliborskie, ul. Przasnyska",950000,72,3,wtórny,1985,nie,"balkon, ogródek",4/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Pole Mokotowskie, ul. Biały Kamień",2775000,123.7,4,wtórny,2006,tak,taras,1/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, Odkryta",699000,80.7,3,wtórny,1999,nie,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Mokotów",650000,47.8,2,wtórny,1980,tak,balkon,1/4,
"Warszawa, Wilanów",828828,52,2,wtórny,2011,"telewizja kablowa, internet",,1/2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Służewiec, Batuty",700000,61,3,wtórny,1976,tak,balkon,parter/11,
"Warszawa, Ursynów, Kabaty, Pod Lipą",710000,88.6,3,wtórny,1997,nie,balkon,parter/4,
"Warszawa, Ursynów",759000,49.2,2,wtórny,2022-07-08,drewniane,balkon,parter/5,garaż/miejsce parkingowe
"Warszawa, Włochy, Przerwana",730000,43.4,2,wtórny,2020,tak,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów, Wojciecha Chrzanowskiego",898000,68,3,wtórny,2020,monitoring / ochrona,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Nowodwory",695000,65,3,wtórny,2023-01-01,plastikowe,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów",629000,38,2,wtórny,1954,nie,balkon,2/3,
"Warszawa, Żoliborz, Sady Żoliborskie",825000,49,2,wtórny,1964,nie,ogródek,parter/5,
"Warszawa, Wilanów",1101870,69.3,2,wtórny,apartamentowiec,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",taras,2/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Żerań, ul. Starowiślna",565000,41.34,2,wtórny,2019,tak,"ogródek, taras",parter/6,garaż/miejsce parkingowe
"Warszawa, Wola",495000,39,1,wtórny,kamienica,piwnica,balkon,4,
"Warszawa, Ursynów, Lota Pietraszewicza",875000,80,3,wtórny,1993,"telewizja kablowa, internet, telefon",balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Batalionów Chłopskich",520000,38.29,2,wtórny,2016,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wesoła",499000,53.5,2,wtórny,2001,nie,balkon,2/3,
"Warszawa, Śródmieście, Powiśle, św. Franciszka Salezego",653070,36.74,2,wtórny,2022-09-30,plastikowe,,2/14,
"Warszawa, Śródmieście, Powiśle, św. Franciszka Salezego",447401,25.17,2,wtórny,2022-09-30,plastikowe,,2/14,
"Warszawa, Bielany, Słodowiec, ul. Leopolda Staffa",431000,36,2,wtórny,plastikowe,,,9/10,
"Warszawa, Ochota, ul. Tadeusza Joteyki",,118.6,4,,,,taras,4/5,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Śródmieście Południowe, ul. Poznańska",690000,39,2,wtórny,1912,nie,,parter/4,
"Warszawa, Wola, ul. Nakielska",735000,41.28,2,wtórny,2022-02-28,plastikowe,"ogródek, taras",parter/8,
"Warszawa, Mokotów",457245,26.8,2,pierwotny,2021,tak,"ogródek, taras",parter/8,garaż/miejsce parkingowe
"Warszawa, Wola",656000,44,2,wtórny,2018,"telewizja kablowa, internet",balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście",1150000,45,2,wtórny,1951,nie,,2/3,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, Kijowska 7",565000,32.8,2,wtórny,2015,tak,balkon,6/8,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",417000,38,2,wtórny,kamienica,domofon / wideofon,balkon,2/3,
"Warszawa, Wilanów, Zawady",,96.52,4,pierwotny,2020,tak,"balkon, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Polna",794000,42,2,wtórny,2005,tak,,1/8,garaż/miejsce parkingowe
"Warszawa, Ochota, Władysława Korotyńskiego",675000,50.1,2,wtórny,2002,monitoring / ochrona,,7/10,
"Warszawa, Targówek, Zacisze, ul. św. Wincentego",935000,69.25,4,wtórny,2017,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Gustawa Daniłowskiego 6",361000,27.9,1,wtórny,blok,domofon / wideofon,,parter/10,
"Warszawa, Wilanów, ul. Aleksandra Gieysztora",745000,45,2,wtórny,2020-01-10,drewniane,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wola, Młynów, ul. Jana Ostroroga 21",520000,28.98,1,wtórny,2020,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Szaserów 48",499000,34,1,wtórny,2005,tak,taras,1/3,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Gustawa Daniłowskiego 6",361000,27.9,1,wtórny,blok,domofon / wideofon,,parter/10,
"Warszawa, Ursus, Dzieci Warszawy",635000,48.7,2,wtórny,2022-07-05,tak,balkon,1/4,
"Warszawa, Bielany, Marymont, Adama Mickiewicza",1200000,69,3,wtórny,1985,tak,balkon,7/11,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, Kępna",1350000,72,3,wtórny,2008,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, Jelonki",609000,53,3,wtórny,1995,nie,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, Jana Olbrachta 118",699000,53,3,wtórny,2000,nie,,1/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Dolny Mokotów, ul. Batalionu AK Bałtyk",880000,63,3,wtórny,2016,nie,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Mokotów",457245,26.8,2,wtórny,2021,tak,"ogródek, taras",parter/8,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Siennicka",930000,58.92,3,wtórny,2021,monitoring / ochrona,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Benedykta Dybowskiego",590000,47.2,2,wtórny,1979,tak,balkon,6,
"Warszawa, Żoliborz, ul. Jasnodworska",570000,53,4,wtórny,blok,domofon / wideofon,balkon,4/4,
"Warszawa, Praga-Południe, Saska Kępa",780000,47,3,wtórny,1970,tak,balkon,3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Zwycięzców",780000,47,3,wtórny,1960,tak,balkon,3/10,garaż/miejsce parkingowe
"Warszawa, Żoliborz, al. Wojska Polskiego",1155000,64.1,3,wtórny,1952,cegła,,1/4,
"Warszawa, Bielany",539000,43.8,2,wtórny,1973,nie,,9/12,
"Warszawa, Wola, Młynów, Górczewska",485000,31.48,1,wtórny,1908,,,2/4,
"Warszawa, Mokotów, Czerniakowska",570000,58.1,3,wtórny,1972,,balkon,8/10,
"Warszawa, Wola, Odolany, Jana Kazimierza",1040000,61.3,2,wtórny,2022-07-01,nie,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Wola, Jana Kazimierza",879000,52.8,3,wtórny,2011,,,4/5,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, Władysława Skoczylasa",515000,42,2,wtórny,1957,nie,,2/5,
"Warszawa, Ursus, Edwarda Habicha",383500,38.44,2,pierwotny,2023-12-01,plastikowe,balkon,2/8,
"Warszawa, Praga-Południe",595000,57,4,wtórny,1973,domofon / wideofon,,3/4,
"Warszawa, Bemowo, Górczewska",849000,61.89,3,wtórny,2008,"telewizja kablowa, internet, telefon",,7/12,
"Warszawa, Wola, Yana",1050000,65,3,wtórny,2020,tak,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, Praga",445000,32.1,1,wtórny,1935,nie,balkon,3/5,
"Warszawa, Bielany, Młociny, Heroldów",790000,78.46,4,wtórny,2000,"telewizja kablowa, internet",balkon,3/4,
"Warszawa, Targówek, Bródno, Wyszogrodzka",330000,30,1,wtórny,1975,"piwnica, oddzielna kuchnia",balkon,3/10,
"Warszawa, Białołęka, Nowodwory",993092,94.76,4,pierwotny,2023-07-01,tak,taras,3/3,garaż/miejsce parkingowe
"Warszawa, Bemowo, Jelonki, Karabeli",590000,45.8,2,wtórny,1980,"piwnica, oddzielna kuchnia",balkon,5/8,
"Warszawa, Praga-Południe, Saska Kępa",559000,47,3,wtórny,1972,tak,balkon,10/11,
"Warszawa, Wola, Jana Kazimierza",990000,74.8,4,wtórny,2010,teren zamknięty,balkon,4/6,
"Warszawa, Ursus, Skorosze, Skoroszewska",639000,52.3,2,wtórny,2001,teren zamknięty,balkon,5/7,
"Warszawa, Praga-Południe, ul. Jana Nowaka-Jeziorańskiego",510000,39.18,2,pierwotny,2023,domofon / wideofon,balkon,6/7,
"Warszawa, Targówek, Targówek Mieszkaniowy, ul. Smoleńska",650000,46.88,2,wtórny,2016,tak,balkon,2/9,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Konotopska",675000,54,3,wtórny,2013,tak,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",630000,45,2,wtórny,apartamentowiec,"telewizja kablowa, internet",balkon,4/8,garaż/miejsce parkingowe
"Warszawa, Wola, al. Aleja Prymasa Tysiąclecia",1795000,89.9,4,wtórny,2022,tak,taras,&gt; 10/24,garaż/miejsce parkingowe
"Warszawa, Bielany, Słodowiec",410000,31,2,wtórny,1972,tak,,6/11,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Internetowa",450000,40,2,wtórny,2012,tak,balkon,parter/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów, Motorowa",450000,42.1,1,wtórny,1990,"piwnica, oddzielna kuchnia",balkon,parter/10,
"Warszawa, Włochy",500850,37.1,2,pierwotny,2023,nie,balkon,4/6,
"Warszawa, Praga-Południe",750000,62.5,3,wtórny,1980,"piwnica, pom. użytkowe",balkon,1/14,
"Warszawa, Wola, Banderii",1333500,101,4,wtórny,2022-05-18,tak,balkon,5/10,garaż/miejsce parkingowe
"Warszawa, Wola, Jana Kazimierza",1175000,70,4,wtórny,2022-05-31,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Wola, Górczewska",545000,50,3,wtórny,2022-04-30,plastikowe,balkon,4/10,
"Warszawa, Ursus, Orląt Lwowskich",560000,62,4,wtórny,1976,"piwnica, oddzielna kuchnia",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Xawerego Dunikowskiego",500000,37.5,2,pierwotny,2022,"piwnica, pom. użytkowe",balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Śródmieście",799000,50.32,2,wtórny,1952,,,1/6,
"Warszawa, Białołęka",589000,55,2,wtórny,2012,monitoring / ochrona,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Ursus, Skorosze, Skoroszewska",727000,57.01,3,wtórny,2011,teren zamknięty,balkon,1/6,
"Warszawa, Bielany, Broniewskiego",730000,53,3,wtórny,1972,wielka płyta,balkon,1/10,
"Warszawa, Śródmieście, Śródmieście Południowe",1090000,60,3,wtórny,1921,nie,,3/4,
"Warszawa, Ursynów, Kabaty, Wańkowicza",759000,55.9,2,wtórny,2001,teren zamknięty,balkon,parter/4,
"Warszawa, Wilanów",605000,40,2,wtórny,2022,"system alarmowy, monitoring / ochrona",,parter/2,garaż/miejsce parkingowe
"Warszawa, Bielany, Sokratesa",1065000,67.03,3,wtórny,2013,monitoring / ochrona,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Bemowo, Dywizjonu 303 139",655000,43.8,2,wtórny,2014,monitoring / ochrona,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Bielany, Piaski, Zgrupowania AK Żmija",990000,77.9,3,wtórny,2000,monitoring / ochrona,,4/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górce, gen. Tadeusza Pełczyńskiego",899000,62.04,3,wtórny,2017,monitoring / ochrona,ogródek,parter/6,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów, gen. Władysława Andersa",650000,25.5,2,wtórny,1956,meble,,4/6,garaż/miejsce parkingowe
"Warszawa, Wola, Mirów, Pereca",650000,48,3,wtórny,1970,"telewizja kablowa, internet",,5/16,
"Warszawa, Ochota, Władysława Korotyńskiego",565000,49.3,3,wtórny,1976,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,1/12,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocławek, Łukowska",549000,61,3,wtórny,1978,oddzielna kuchnia,balkon,parter/12,
"Warszawa, Ursynów, Magellana",670000,63.4,4,wtórny,1989,"telewizja kablowa, internet",balkon,4/4,
"Warszawa, Ursynów, Hawajska",879000,71.3,4,wtórny,1978,"piwnica, oddzielna kuchnia","balkon, ogródek",parter/4,
"Warszawa, Mokotów, Dolny Mokotów",2600000,166.46,5,wtórny,2000,tak,"balkon, taras",6/6,garaż/miejsce parkingowe
"Warszawa, Bemowo",699000,60.36,3,wtórny,2022-06-30,tak,balkon,1/11,garaż/miejsce parkingowe
"Warszawa, Białołęka, Przejezdna 12",510000,52.65,3,wtórny,2020,meble,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Ochota",367000,24.5,1,wtórny,1975,monitoring / ochrona,"balkon, ogródek",10/10,garaż/miejsce parkingowe
"Warszawa, Bemowo, Rozłogi 7",619000,50.6,3,wtórny,1970,"piwnica, pom. użytkowe",,1/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Aluzyjna 33",470000,43.9,2,wtórny,2012,monitoring / ochrona,,3/8,garaż/miejsce parkingowe
"Warszawa, Śródmieście",819000,50.15,2,wtórny,1958,"piwnica, oddzielna kuchnia, pom. użytkowe",balkon,4/4,
"Warszawa, Włochy, Budki Szczęśliwickie",1199000,80.61,4,wtórny,2021,cegła,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Aleja Waszyngtona 77",750000,48.3,2,wtórny,1939,system alarmowy,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Ostrobramska 80",659000,46.9,2,wtórny,1970,meble,balkon,7/10,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Stanisława Mikołajczyka 15",649000,70.74,3,wtórny,1990,meble,balkon,1/10,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów",670000,50.2,2,wtórny,blok,"telewizja kablowa, internet",balkon,2/3,
"Warszawa, Ursus, Ursus Centralny",358000,30.74,2,wtórny,2023,,balkon,5/6,garaż/miejsce parkingowe
"Warszawa, Wawer, ul. Mrówcza",679000,140,4,pierwotny,2022,nie,"balkon, ogródek",2/3,garaż/miejsce parkingowe
"Warszawa, Żoliborz, ul. Adama Próchnika 8",477000,24.5,1,wtórny,1937,nie,,1/2,
"Warszawa, Wilanów",1590000,89,4,wtórny,2022-07-04,drewniane,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów",349000,36.15,1,wtórny,1957,"piwnica, pom. użytkowe",,4/4,
"Warszawa, Wola, Czyste, Kasprzaka 7",950000,45,2,wtórny,2022-08-01,monitoring / ochrona,,1/5,
"Warszawa, Bemowo",570000,49.57,3,wtórny,2009,monitoring / ochrona,,parter/4,
"Warszawa, Mokotów",999000,73,3,wtórny,2005,monitoring / ochrona,taras,7/7,garaż/miejsce parkingowe
"Warszawa, Wola, Górczewska 6",349000,14.9,1,wtórny,2022-06-01,tak,,2/4,
"Warszawa, Wola, Dzielna",576000,35.2,1,wtórny,1996,tak,balkon,9/10,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów, ul. Bukowińska",760000,44.3,2,wtórny,2005,tak,balkon,3/10,garaż/miejsce parkingowe
"Warszawa, Białołęka, Nowodwory",425110,29.82,2,pierwotny,2023-07-01,tak,ogródek,parter/4,garaż/miejsce parkingowe
"Warszawa, Wola, Sokołowska",759000,63.36,3,wtórny,1993,monitoring / ochrona,,4/4,
"Warszawa, Praga-Południe, Konrada Guderskiego",755520,78.7,3,wtórny,2022-09-01,tak,,parter/10,
"Warszawa, Mokotów, Bartycka",1210000,70.8,3,wtórny,2018,meble,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Śreniawitów",650000,68.74,3,wtórny,1981,"piwnica, oddzielna kuchnia, pom. użytkowe",balkon,7/12,
"Warszawa, Białołęka, Ceramiczna",620000,70.1,3,wtórny,2004,oddzielna kuchnia,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Olszynka Grochowska, Kwatery Głównej",997000,67.76,3,wtórny,2022-06-18,tak,balkon,parter/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów, al. Jerzego Waszyngtona",875000,72.99,3,pierwotny,1936,cegła,,3/3,
"Warszawa, Wola, Mirów, Chmielna",800000,44.87,2,wtórny,1912,cegła,,5/5,
"Warszawa, Bemowo, Górczewska",599000,42,2,wtórny,2008,monitoring / ochrona,,4/14,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów, Krypska",499000,43.1,2,wtórny,2000,"system alarmowy, monitoring / ochrona",ogródek,parter/4,
"Warszawa, Praga-Południe, Witolin, Kokoryczki",860000,61.85,3,wtórny,2021,"system alarmowy, monitoring / ochrona",balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Wola, Odolany, Jana Kazimierza",1180000,68.92,3,wtórny,2018,system alarmowy,ogródek,parter/6,garaż/miejsce parkingowe
"Warszawa, Wola, Ulrychów, Szulborska",549000,57.9,3,wtórny,1970,"piwnica, pom. użytkowe",,parter/4,
"Warszawa, Bielany, Chomiczówka",675920,56.8,3,wtórny,1976,oddzielna kuchnia,,&gt; 10/15,
"Warszawa, Ursus, Skoroszewska",810000,72.47,3,wtórny,2010,monitoring / ochrona,,3/6,garaż/miejsce parkingowe
"Warszawa, Targówek, Bródno, Krasnobrodzka",590000,55,3,wtórny,2022-06-24,drewniane,,10/10,
"Warszawa, Targówek, Bródno, Michała Kleofasa Ogińskiego",580000,58,3,wtórny,2022-06-23,plastikowe,balkon,2/10,
"Warszawa, Targówek, św. Wincentego",935000,69.25,4,wtórny,2022-06-22,plastikowe,ogródek,parter/5,garaż/miejsce parkingowe
