Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Praga-Południe, Makowska",495000,54,2,wtórny,2022-06-22,nie,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",490000,60,2,wtórny,1961,nie,balkon,3/3,
"Warszawa, Mokotów, Giordana Bruna",628000,37.5,1,wtórny,1968,tak,balkon,10/10,
"Warszawa, Mokotów, ul. Czarnomorska",590000,53.1,3,wtórny,1977,nie,balkon,3/4,
"Warszawa, Bielany, ul. Sokratesa",813610,68.95,3,,,,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Ruczaj",1750000,125,4,wtórny,2022-06-20,plastikowe,"ogródek, taras",parter/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów, Ostrobramska",745000,66,3,pierwotny,2022,tak,balkon,3/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Fort Piłsudskiego",2850000,90,2,wtórny,2018,tak,taras,1/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów, Ostrobramska",725000,64,3,pierwotny,2022,tak,balkon,5/8,garaż/miejsce parkingowe
"Warszawa, Wawer, Anin, Alpejska",1750000,182,6,wtórny,1996,nie,"balkon, ogródek",1/2,garaż/miejsce parkingowe
"Warszawa, Wawer, Anin, I Poprzeczna",845000,80,3,wtórny,2010,nie,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Wałbrzyska",1200000,93,5,wtórny,1976,nie,"balkon, ogródek",4/10,garaż/miejsce parkingowe
"Warszawa, Ursynów, Stanisława Herbsta",2000000,135,4,wtórny,1996,nie,"balkon, taras",1/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław, gen. Augusta Emila Fieldorfa ""Nila""",910000,68.3,3,wtórny,2004,tak,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Wawer, Ogórkowa",700000,105,3,wtórny,2002,nie,"balkon, ogródek",2/2,garaż/miejsce parkingowe
"Warszawa, Wawer, Marysin Wawerski, Naddnieprzańska",570000,44,2,wtórny,2020,nie,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Nowoursynowska",1475000,125,4,wtórny,1996,nie,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Wawer, Pod Brzozami",929000,100,4,wtórny,2013,internet,"balkon, ogródek",parter/2,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Franciszkańska",854900,57,3,wtórny,1961,nie,balkon,1/3,
"Warszawa, Bielany, Brązownicza",580000,56,2,wtórny,1892,,,2/6,
"Warszawa, Wilanów, Królowej Marysieńki",1300000,101,4,wtórny,1996,nie,balkon,parter/3,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. gen. Tadeusza Pełczyńskiego",650000,51.78,2,wtórny,2000,nie,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Okopowa",550000,56.2,2,wtórny,2008,nie,,4/16,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Skarbka z Gór",598000,50,2,wtórny,2008,nie,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Flisaków",540000,55.5,3,wtórny,2019,monitoring / ochrona,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Mokotów",980000,54,3,wtórny,2016,monitoring / ochrona,,1/8,garaż/miejsce parkingowe
"Warszawa, Rembertów",698000,154,8,wtórny,kamienica,,ogródek,1/2,garaż/miejsce parkingowe
"Warszawa, Rembertów",725000,97,4,pierwotny,2021,dwupoziomowe,ogródek,parter/2,
"Warszawa, Wawer",629000,70,3,pierwotny,2021,cegła,ogródek,parter/1,
"Warszawa, Wesoła, Stara Miłosna",750000,103,4,pierwotny,2022,dwupoziomowe,,1/1,
"Warszawa, Wawer, Sadul",770000,69,3,pierwotny,2022,cegła,"balkon, ogródek",1/2,
"Warszawa, Wawer, Sadul",765000,66,3,pierwotny,2022,dwupoziomowe,ogródek,parter/2,
"Warszawa, Wawer",669000,73.77,3,pierwotny,2022,,ogródek,1/1,
"Warszawa, Wola, ul. Marcina Kasprzaka 29",1100000,63.08,3,pierwotny,2022,tak,balkon,9/26,garaż/miejsce parkingowe
"Warszawa, Wawer, Międzylesie",780000,72.78,4,pierwotny,2022,,,parter/1,
"Warszawa, Praga-Południe, Ostrobramska",632263,44.42,2,pierwotny,2022,tak,ogródek,parter/7,garaż/miejsce parkingowe
"Warszawa, Bemowo, Strońska",913120,74.58,3,pierwotny,apartamentowiec,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",taras,1/5,garaż/miejsce parkingowe
"Warszawa, Rembertów, Chełmżyńska",450000,36.8,2,wtórny,2021,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Białołęka",358000,33,1,wtórny,2022-06-22,plastikowe,balkon,2/2,
"Warszawa, Wola, Mirów, Aleja Solidarności",449000,27.4,2,wtórny,1978,tak,,1/10,
"Warszawa, Białołęka",479000,52.9,2,wtórny,2022-06-22,plastikowe,taras,parter/3,
"Warszawa, Bielany, ul. Sokratesa",671850,44.79,2,,,,ogródek,parter/6,garaż/miejsce parkingowe
"Warszawa, Targówek, ul. Krzewna",,37.79,2,,,,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Bielany, Renesansowa",660000,60,3,wtórny,1978,,,1/6,
"Warszawa, Białołęka",1350000,117.26,4,pierwotny,2020,tak,"balkon, taras",8/9,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Batalionów Chłopskich",830000,65.8,3,wtórny,2022-06-20,plastikowe,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Rembertów",374839,36.93,2,pierwotny,2023-05-01,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów",420000,29.15,1,wtórny,1953,nie,,parter/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Leona Berensona",647500,76.58,5,pierwotny,2024,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Włochy, Salomea, Jutrzenki",719000,63,3,wtórny,2022,"telewizja kablowa, internet, telefon",balkon,5/6,garaż/miejsce parkingowe
"Warszawa, Włochy, Salomea, Jutrzenki",483000,38.77,2,wtórny,2022,"telewizja kablowa, internet, telefon",balkon,5/6,garaż/miejsce parkingowe
"Warszawa, Ursynów, Imielin, rtm. Witolda Pileckiego",689000,55,2,wtórny,2001,,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Ursus",649000,60,3,wtórny,1938,,,parter/1,garaż/miejsce parkingowe
"Warszawa, Ursynów, Xawerego Dunikowskiego",850000,64.56,3,wtórny,2022,"system alarmowy, monitoring / ochrona",,1/10,garaż/miejsce parkingowe
"Warszawa, Targówek, Krasnobrodzka",330000,32,1,wtórny,1975,meble,balkon,4/10,
"Warszawa, Ursus",599900,44.69,2,pierwotny,2022,,,1/7,
"Warszawa, Białołęka, Leona Berensona",526000,59,4,pierwotny,2024,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Leona Berensona",525238,60,4,pierwotny,2024,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Leona Berensona",498908,55.44,3,pierwotny,2024,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów, Nowolipki",579000,38.17,2,wtórny,1956,nie,,parter/4,
"Warszawa, Bemowo, ul. Juliusza Kaden-Bandrowskiego",890000,77,4,wtórny,1987,tak,balkon,4/10,garaż/miejsce parkingowe
"Warszawa, Żoliborz",660000,47.5,3,wtórny,blok,"drzwi / okna antywłamaniowe, domofon / wideofon",balkon,10/10,
"Warszawa, Praga-Południe, Gocław",899000,60,3,wtórny,2004,tak,balkon,9/10,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Stefana Dembego",649000,52.8,2,wtórny,1990,tak,balkon,9/10,
"Warszawa, Mokotów, Sadyba, Augustówka",399000,37.46,2,wtórny,blok,,,2/2,garaż/miejsce parkingowe
"Warszawa, Rembertów, ul. Młodnicka",,55.66,3,,,,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, Orlich Gniazd",795000,85,5,wtórny,1993,monitoring / ochrona,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Targówek, Błotna",799000,69.1,3,wtórny,1981,"piwnica, oddzielna kuchnia",balkon,1/1,
"Warszawa, Bemowo, ul. Widawska",630000,59.78,3,wtórny,1985,tak,balkon,5/9,
"Warszawa, Bielany, Wrzeciono, Przy Agorze",530000,43,1,wtórny,2022-06-10,nie,,4/4,
"Warszawa, Mokotów, Służewiec",707480,61.52,3,pierwotny,2022,tak,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Ostrobramska",525000,48.2,2,wtórny,2022-06-15,plastikowe,balkon,5/10,
"Warszawa, Wola",2469000,112.91,5,pierwotny,2023,oddzielna kuchnia,balkon,8/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",879000,47.43,2,pierwotny,2023,monitoring / ochrona,"balkon, ogródek",parter/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",1239000,67.83,3,pierwotny,2023,monitoring / ochrona,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Bemowo, Chrzanów",62824860,44.58,2,pierwotny,2024,tak,balkon,5/5,
"Warszawa, Wola",3527321,106.16,4,pierwotny,2024,oddzielna kuchnia,,&gt; 10/29,garaż/miejsce parkingowe
"Warszawa, Bemowo, Chrzanów",828240,58.47,3,pierwotny,2024,tak,ogródek,parter/5,
"Warszawa, Bemowo, Chrzanów",779940,59.44,3,pierwotny,2024,tak,,4/5,
"Warszawa, Bemowo, Chrzanów",86601060,62.47,4,pierwotny,2024,tak,ogródek,parter/5,
"Warszawa, Bemowo, Chrzanów",989604,78.1,4,pierwotny,2024,tak,,2/5,
"Warszawa, Bemowo, Chrzanów",58176720,41.41,2,pierwotny,2024,tak,ogródek,parter/5,
"Warszawa, Mokotów, Stegny",2788667,154,5,pierwotny,2020,tak,taras,1/2,garaż/miejsce parkingowe
"Warszawa, Wola",521220,26.78,1,pierwotny,2023,oddzielna kuchnia,balkon,1/8,garaż/miejsce parkingowe
"Warszawa, Wola",762000,42.65,2,pierwotny,2023,oddzielna kuchnia,balkon,5/8,garaż/miejsce parkingowe
"Warszawa, Wola",1270000,63.38,3,pierwotny,2023,oddzielna kuchnia,balkon,7/8,garaż/miejsce parkingowe
"Warszawa, Wola",1042000,67.44,3,pierwotny,2023,oddzielna kuchnia,balkon,4/8,garaż/miejsce parkingowe
"Warszawa, Wola",1427000,82.18,4,pierwotny,2023,oddzielna kuchnia,ogródek,parter/8,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty",1047700,46.23,2,pierwotny,2024,oddzielna kuchnia,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty",1093900,52.7,2,pierwotny,2024,oddzielna kuchnia,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty",1402600,68.56,3,pierwotny,2024,oddzielna kuchnia,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty",1968600,95.36,4,,,,,,
"Warszawa, Ursynów, Kabaty",2308700,116.92,4,pierwotny,2024,oddzielna kuchnia,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty",2066600,127.93,4,pierwotny,2024,oddzielna kuchnia,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty",2358100,130,4,pierwotny,2024,oddzielna kuchnia,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",1207000,65.61,3,pierwotny,2023,monitoring / ochrona,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",555000,27.1,1,pierwotny,2023,monitoring / ochrona,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",2011000,96.1,4,pierwotny,2023,monitoring / ochrona,ogródek,parter/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",2272000,121,5,pierwotny,2021,tak,taras,7/9,garaż/miejsce parkingowe
"Warszawa, Ursus",570000,39.2,2,wtórny,2018,tak,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Olbrachta",850000,56.9,2,wtórny,2008,tak,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, ul. Józefa Szanajcy",600000,36.54,2,wtórny,blok,,,2/4,
"Warszawa, Mokotów, Ksawerów",2484000,103.3,4,pierwotny,2023,monitoring / ochrona,taras,6/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",100918206,62.21,3,pierwotny,2022,monitoring / ochrona,balkon,7/11,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",795900,445,2,pierwotny,2022,tak,"balkon, taras",4/8,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",669700,45.6,2,pierwotny,2022,tak,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",789800,55.71,2,pierwotny,2022,tak,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",911100,56.45,2,pierwotny,2022,tak,"balkon, taras",6/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Czerniaków",574690,41.27,2,pierwotny,2023,tak,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Czerniaków",1058884,91.35,4,pierwotny,2023,tak,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin",674377,66.77,3,pierwotny,2022,tak,balkon,3/8,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin",723884,70.28,3,pierwotny,2022,tak,balkon,4/8,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górce",614640,45.97,2,pierwotny,2024,tak,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górce",967200,73.74,3,pierwotny,2024,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Wola",1742193,64.91,3,pierwotny,2024,oddzielna kuchnia,,&gt; 10/29,garaż/miejsce parkingowe
"Warszawa, Wola",1674403,66.66,3,pierwotny,2024,oddzielna kuchnia,balkon,&gt; 10/29,garaż/miejsce parkingowe
"Warszawa, Ursus",69696750,63.65,4,pierwotny,2022,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Ursus",86935950,81.63,4,pierwotny,2022,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Nowodwory",597000,79.1,3,pierwotny,2022,tak,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów",1110000,56.85,3,pierwotny,2023,monitoring / ochrona,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Białołęka",56732250,56.58,3,pierwotny,2021,nie,"ogródek, taras",2/2,garaż/miejsce parkingowe
"Warszawa, Białołęka",545908,52.11,3,pierwotny,2021,nie,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Bielany",387000,32.63,1,wtórny,1979,tak,balkon,&gt; 10/12,
"Warszawa, Bemowo",495000,50.1,2,wtórny,1986,tak,balkon,3/11,
"Warszawa, Bielany",510000,37.32,1,wtórny,1958,nie,balkon,1/3,
"Warszawa, Śródmieście, Śródmieście Południowe, ul. Polna 54",580000,37,2,wtórny,2022-06-30,tak,,7/7,
"Warszawa, Bielany, ul. Starej Baśni",647000,56.7,3,wtórny,1971,tak,balkon,9/10,
"Warszawa, Wawer, Marysin Wawerski, ul. Króla Maciusia",320000,34.6,2,wtórny,1960,nie,balkon,4/4,
"Warszawa, Śródmieście, Mokotowska",1458345,51.17,3,pierwotny,1905,monitoring / ochrona,,3/5,
"Warszawa, Bemowo, ul. Narwik",,62.12,3,,,,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Kazimierza",1175000,70,4,wtórny,2017,tak,"balkon, taras",3/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Narwik",,80.13,4,,,,,7/7,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Narwik",,35.71,2,,,,ogródek,parter/7,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Kłobucka",779000,53.87,2,wtórny,2016,tak,,parter/6,
"Warszawa, Ursynów, al. Komisji Edukacji Narodowej",770000,46.8,2,wtórny,2008,tak,balkon,2/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Białego Dębu",,159.71,5,,,,taras,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Kąty Grodziskie",545000,56.47,3,pierwotny,2022,nie,,2/3,
"Warszawa, Białołęka, Tarchomin, Odkryta",452000,43.5,1,wtórny,1998,teren zamknięty,,3/4,
"Warszawa, Rembertów, ul. Pontonierów",1200000,126,4,wtórny,2020,nie,,4/4,
"Warszawa, Praga-Południe, ul. gen. Augusta Emila Fieldorfa ",910000,68.3,3,wtórny,2004,tak,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Śródmieście",1250000,49.05,2,wtórny,1961,tak,balkon,parter/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Sielecka",2670000,90,4,wtórny,2020,tak,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Mokotów, Dolny Mokotów, Sułkowicka",2115650,111.35,3,wtórny,2009,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,8/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Dolny Mokotów, Sułkowicka",2266740,125.93,8,wtórny,2009,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Wawer",520000,55,4,wtórny,2022-06-21,plastikowe,balkon,4/4,
"Warszawa, Ursynów, Stokłosy, Zamiany",647000,71.92,4,wtórny,1980,nie,balkon,4/4,
"Warszawa, Wilanów, Aleja Wilanowska",2190000,183,5,wtórny,2001,tak,balkon,parter/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, Stokłosy, Stokłosy",759000,63.5,3,wtórny,1978,"drzwi / okna antywłamaniowe, domofon / wideofon",balkon,10/10,
"Warszawa, Ochota, Grójecka",435000,24,1,wtórny,2008,tak,balkon,5/8,
"Warszawa, Wilanów, Królowej Marysieńki",580000,49.9,2,wtórny,1980,tak,"balkon, ogródek",parter/8,
"Warszawa, Targówek",565000,38,2,wtórny,2018,tak,balkon,1/3,
"Warszawa, Mokotów, ul. Postępu",1568000,73,3,wtórny,2021,tak,balkon,5/8,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa, Argentyńska",799000,45,2,wtórny,2022-06-30,plastikowe,balkon,3/4,
"Warszawa, Targówek, Bródno, św. Wincentego",990000,61,3,wtórny,2022-07-30,plastikowe,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Targówek, Elsnerów, Lewinowska",439000,42,2,wtórny,2022-06-30,plastikowe,balkon,1/4,
"Warszawa, Mokotów",2762983,159.71,4,pierwotny,2021,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",taras,1/2,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Wrocławska",769000,56.7,2,wtórny,2000,nie,balkon,1/4,
"Warszawa, mazowieckie",735000,56.85,3,wtórny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",balkon,,
"Warszawa, Praga-Południe, Gocław, Optyków",594000,42.53,2,wtórny,2022-09-01,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Włochy, Salomea, przy stacji WKD Raków",494899,40.2,2,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,5/6,garaż/miejsce parkingowe
"Warszawa, Włochy, Salomea, przy WKD Raków",469500,37.6,2,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Białołęka, Leona Berensona",545900,60,4,pierwotny,2023,telewizja kablowa,"balkon, ogródek, taras",2/2,garaż/miejsce parkingowe
"Warszawa, Wesoła, Stara Miłosna",690000,115,3,wtórny,2010,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","balkon, ogródek, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Stare Miasto",979000,55,2,wtórny,1955,nie,,1/2,
"Warszawa, Mokotów, ul. Edwarda Józefa Abramowskiego",1111000,57.8,3,,,,,5/8,garaż/miejsce parkingowe
"Warszawa, Wola, Pańska",1601320,84.28,3,wtórny,2011,pom. użytkowe,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Mokotów, Wierzbno, Modzelewskiego 73",595000,38.9,2,wtórny,1963,tak,balkon,2/6,
"Warszawa, Praga-Północ, Ząbkowska",899000,71,3,wtórny,1998,monitoring / ochrona,,6/7,
"Warszawa, Bielany, Piaski, al. Władysława Stanisława Reymonta",679000,57,3,wtórny,1992,nie,balkon,3/4,
"Warszawa, Bemowo, Batalionów Chłopskich",960000,68.55,3,wtórny,2015,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Bielany, Staffa",650000,47.01,2,wtórny,1989,nie,balkon,3/4,
"Warszawa, Żoliborz, Broniewskiego",565000,41,2,wtórny,1986,tak,balkon,1/10,
"Warszawa, Bielany, Przy Agorze",990000,73.81,3,wtórny,2014,tak,balkon,2/9,garaż/miejsce parkingowe
"Warszawa, Bielany, Fortowa",750000,80,3,wtórny,1996,nie,balkon,2/2,
"Warszawa, Wola, Muranów",650000,49,3,wtórny,1961,nie,balkon,8/9,
"Warszawa, Mokotów, Giordana Bruna",599000,37.5,1,wtórny,2022-06-15,tak,,10/10,
"Warszawa, Bemowo, Orlich Gniazd",980000,86,5,wtórny,1989,nie,balkon,2/2,
"Warszawa, Mokotów, ul. Gotarda",549000,41.6,3,wtórny,blok,"domofon / wideofon, monitoring / ochrona",balkon,3/10,
"Warszawa, Ursus, Zagłoby",499000,58,4,wtórny,1977,nie,balkon,4/4,
"Warszawa, Wola, Jana Kazimierza",1000000,57.5,3,wtórny,2016,tak,"balkon, taras",7/7,garaż/miejsce parkingowe
"Warszawa, Bemowo, Kazimierza Deyny",630000,48,2,wtórny,2006,nie,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,77.73,4,pierwotny,2023,"telewizja kablowa, internet",balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,79.69,4,pierwotny,2023,"telewizja kablowa, internet",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",399000,29.6,1,wtórny,1936,"piwnica, pom. użytkowe",,1/2,
"Warszawa, Mokotów",612960,29.11,1,pierwotny,2022-07-08,drewniane,balkon,2/8,
"Warszawa, Mokotów",1183370,62.21,3,pierwotny,apartamentowiec,"telewizja kablowa, internet, telefon",balkon,7/8,
"Warszawa, Mokotów",572100,33.58,1,pierwotny,apartamentowiec,"telewizja kablowa, internet, telefon",balkon,3/8,
"Warszawa, Praga-Południe",421338,26.18,1,pierwotny,2024,internet,balkon,4/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",701915,41.69,2,pierwotny,2024,internet,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",1033304,66.62,3,pierwotny,2024,internet,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",1406338,93.55,4,pierwotny,2024,internet,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Mlądzka",775000,61.67,3,pierwotny,2023,tak,taras,2/2,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Ryżowa 22",1235000,101.5,4,pierwotny,2021,tak,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Płochocińska",797315,88.6,3,pierwotny,2025,tak,taras,3/3,garaż/miejsce parkingowe
"Warszawa, Targówek",576606,42.68,2,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Rembertów, ul. Pielgrzymów",541000,50.1,2,pierwotny,2024,tak,"balkon, ogródek",parter/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Ryżowa",736164,74.36,3,pierwotny,2023,,balkon,4,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Jana Pawła Woronicza",1372924,100.98,6,pierwotny,tak,,balkon,2,garaż/miejsce parkingowe
"Warszawa, Rembertów, Stary Rembertów, ul. Magenta / Listonoszy",,102.07,4,pierwotny,2021,,balkon,1/2,
"Warszawa, Bemowo, ul. Szeligowska",,25.71,1,pierwotny,2024,"telewizja kablowa, internet",ogródek,parter,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Dyrekcyjna",,27.48,1,pierwotny,2024,"internet, telefon",balkon,1,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Budki Szczęśliwickie 1",,42.31,2,pierwotny,2021,"telewizja kablowa, internet, telefon",balkon,2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Dolny Mokotów",500000,36.6,2,wtórny,1967,cegła,,3/4,
"Warszawa, Bemowo, Radiowa 1",780000,60.91,3,wtórny,1984,tak,balkon,6/11,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Marcina Kasprzaka",660000,37,2,pierwotny,nie,,,,
"Warszawa, Mokotów, Stefana Bryły",347000,26,1,wtórny,1975,tak,,7/10,
"Warszawa, Wola, ul. Marcina Kasprzaka",280000,18.5,1,pierwotny,nie,,,,
"Warszawa, Praga-Południe, Gocław, Jana Nowaka-Jeziorańskiego 9",742000,57.5,2,wtórny,2009,tak,balkon,5/14,garaż/miejsce parkingowe
"Warszawa, Mokotów, Dolny Mokotów",680000,57.2,3,wtórny,1974,tak,,parter/10,
"Warszawa, Targówek, Bródno",495000,47.2,2,wtórny,1980,meble,balkon,4,
"Warszawa, Ochota, ul. Karola Dickensa",1224000,76.75,3,wtórny,2009,tak,balkon,1/10,garaż/miejsce parkingowe
"Warszawa, Ochota, ul. Juliana Ursyna Niemcewicza",800000,63,2,wtórny,1938,tak,,parter/4,
"Warszawa, Ochota",950000,54.6,2,wtórny,2014,tak,balkon,4/11,garaż/miejsce parkingowe
"Warszawa, Ochota, ul. Opaczewska",777000,64.8,3,wtórny,1995,"telewizja kablowa, internet",,parter/3,
"Warszawa, Białołęka, Winorośli",799000,63,4,wtórny,2021,,,3/8,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Edmunda Jana Osmańczyka",910000,68,3,wtórny,2007,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Śródmieście",990000,45,2,wtórny,1950,"drzwi / okna antywłamaniowe, domofon / wideofon",,6/7,garaż/miejsce parkingowe
"Warszawa, Ursus",570000,39.2,2,wtórny,2018,tak,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Wola, Jana Kazimierza",1000000,57.5,3,wtórny,2016,tak,"balkon, taras",7/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Konrada Guderskiego",600000,50.6,2,wtórny,1980,,balkon,10/10,
"Warszawa, Wola, ul. Marcina Kasprzaka",309000,20,1,pierwotny,nie,,,,
"Warszawa, Wola, Młynów, Agawy",1999000,172,6,wtórny,2000,tak,taras,4,garaż/miejsce parkingowe
"ul. Wybrzeże Puckie, Warszawa, mazowieckie",,65.37,3,,,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Ochota, Rakowiec, ul. Harfowa",1526560,95.41,4,pierwotny,2024,"teren zamknięty, domofon / wideofon, monitoring / ochrona","ogródek, taras",parter/4,garaż/miejsce parkingowe
